Mag,Long,Lat,Depth,Year,Mo,Day,Hr,Min,Sec,Cat,Depthneg
1.07,-111.4283,40.7285,2.9,2001,3,15,19,5,37.82,0,-2.9
1.99,-111.2405,42.1152,2.9,2001,3,24,5,39,23.13,0,-2.9
1.6,-113.0482,37.6592,2.9,2001,4,12,5,41,10.85,0,-2.9
0.91,-112.2357,38.3918,2.9,2001,5,29,17,17,9.12,0,-2.9
1.18,-111.992,39.313,2.9,2001,7,26,7,26,10.51,0,-2.9
1.69,-112.4658,38.5377,2.9,2001,7,27,16,31,41.19,0,-2.9
1.22,-111.4567,40.769,2.9,2001,9,15,21,33,45.85,0,-2.9
1.19,-112.7203,38.6032,2.9,2002,2,2,3,38,36.28,0,-2.9
0.8,-112.3538,41.8733,2.9,2002,5,6,23,1,21.54,0,-2.9
0.73,-112.5833,38.5805,2.9,2002,5,15,15,35,0.28,0,-2.9
0.12,-111.4277,40.3808,2.9,2002,5,17,20,22,53.25,0,-2.9
2.17,-112.4687,42.1038,2.9,2002,7,28,2,7,0.37,0,-2.9
1.42,-111.6527,41.0578,2.9,2002,8,4,1,37,37.39,0,-2.9
1.15,-112.853,38.4207,2.9,2002,8,20,1,37,18.24,0,-2.9
1.3,-113.0443,37.5715,2.9,2002,10,19,10,0,29.63,0,-2.9
-0.12,-111.5778,40.7393,2.9,2002,11,4,0,31,29.51,0,-2.9
1.27,-111.5412,38.8475,2.9,2002,11,14,3,32,47.75,0,-2.9
0.65,-111.0338,40.3788,2.9,2002,12,10,10,48,57.51,0,-2.9
0.27,-111.3972,40.2955,2.9,2002,12,31,18,14,20.35,0,-2.9
0.9,-112.343,41.7735,2.9,2003,1,4,15,47,39.89,0,-2.9
1.46,-111.5105,40.1165,2.9,2003,1,13,17,40,36.92,0,-2.9
1.81,-112.1058,37.3468,2.9,2003,1,14,6,52,41.38,0,-2.9
1.36,-112.606,41.4597,2.9,2003,1,16,10,28,17.56,0,-2.9
1.3,-112.0503,39.5125,2.9,2003,1,18,10,30,38.7,0,-2.9
0.87,-111.8112,41.5717,2.9,2003,1,30,11,8,26.88,0,-2.9
2.13,-112.9895,37.1767,2.9,2003,4,18,21,7,24.2,0,-2.9
2.26,-112.8892,36.9377,2.9,2003,7,30,5,21,17.17,0,-2.9
0.39,-111.5633,40.6655,2.9,2003,8,31,21,31,32.36,0,-2.9
1.78,-112.9138,41.1367,2.9,2003,9,3,17,52,54.26,0,-2.9
0.32,-111.2955,40.5453,2.9,2003,10,4,23,2,4.55,0,-2.9
1.43,-112.722,38.0815,2.9,2003,10,9,21,28,43.25,0,-2.9
1.67,-112.8912,38.2443,2.9,2003,10,15,6,7,15.81,0,-2.9
1.86,-111.4488,38.8313,2.9,2003,11,6,15,50,0.09,0,-2.9
1.83,-112.288,38.2735,2.9,2003,12,6,8,56,40.02,0,-2.9
1.36,-111.9317,38.9898,2.9,2003,12,25,8,2,2.65,0,-2.9
1.45,-111.9492,39.648,2.9,2003,12,27,3,28,37.67,0,-2.9
1.91,-111.938,39.6433,2.9,2003,12,27,3,29,27.39,0,-2.9
1.61,-111.9598,39.6462,2.9,2003,12,27,4,5,19.22,0,-2.9
1.62,-111.9578,39.6508,2.9,2003,12,27,12,34,12.96,0,-2.9
1.75,-111.9532,39.649,2.9,2003,12,27,21,32,53.15,0,-2.9
0.76,-112.2937,38.6312,2.9,2004,1,7,20,37,30.35,0,-2.9
-9.99,-112.1517,38.3123,2.9,2004,1,24,4,8,2.91,0,-2.9
1.15,-113.0983,38.3448,2.9,2004,2,7,8,36,17.96,0,-2.9
0.13,-112.363,41.9185,2.9,2004,3,7,5,57,22.95,0,-2.9
1.21,-111.9323,39.6562,2.9,2004,3,10,2,7,42.68,0,-2.9
1.06,-111.9187,39.657,2.9,2004,3,14,0,33,58.57,0,-2.9
1.67,-111.9332,39.6668,2.9,2004,3,18,15,37,35.67,0,-2.9
1.58,-111.9365,39.6657,2.9,2004,3,18,18,58,2.88,0,-2.9
1.35,-111.9297,39.6692,2.9,2004,3,18,20,16,27.13,0,-2.9
1.59,-111.9437,39.6528,2.9,2004,3,18,21,50,41.48,0,-2.9
2.18,-111.9258,39.6693,2.9,2004,3,18,21,52,29.68,0,-2.9
1.35,-111.9355,39.6727,2.9,2004,3,19,0,41,32.38,0,-2.9
1.38,-111.9253,39.6763,2.9,2004,3,19,3,0,15.58,0,-2.9
2.02,-111.926,39.6703,2.9,2004,3,19,10,50,2.25,0,-2.9
1.15,-111.9278,39.6658,2.9,2004,3,19,11,50,5.86,0,-2.9
1.66,-111.9257,39.6665,2.9,2004,3,19,17,29,21.41,0,-2.9
1.44,-111.933,39.6688,2.9,2004,3,19,22,54,43.44,0,-2.9
0.7,-112.7048,41.882,2.9,2004,3,20,0,6,26.23,0,-2.9
1.29,-111.9355,39.6563,2.9,2004,3,30,3,55,34.05,0,-2.9
0.56,-112.3595,41.9115,2.9,2004,5,15,10,31,0.53,0,-2.9
1.54,-111.977,39.737,2.9,2004,5,31,23,35,54.35,0,-2.9
1.38,-111.9745,39.695,2.9,2004,6,27,11,54,41.82,0,-2.9
0.49,-112.5478,41.972,2.9,2004,7,5,13,31,52.1,0,-2.9
0.52,-112.5488,41.9672,2.9,2004,7,5,13,49,55.94,0,-2.9
0.94,-112.6135,38.571,2.9,2004,10,9,16,56,59.52,0,-2.9
1.53,-111.9303,39.318,2.9,2004,10,22,13,29,57.8,0,-2.9
0.52,-112.5652,41.8967,2.9,2005,2,15,3,8,42.76,0,-2.9
1.86,-112.5532,41.9107,2.9,2005,3,31,12,46,31.41,0,-2.9
1.57,-113.0545,38.4875,2.9,2005,7,28,2,5,52.09,0,-2.9
1.09,-111.8893,41.9807,2.9,2005,8,4,7,56,47.89,0,-2.9
2.4,-112.1792,39.3372,2.9,2005,9,1,3,59,9.17,0,-2.9
1.02,-112.7138,41.879,2.9,2005,9,16,10,17,18.56,0,-2.9
1.52,-111.9412,39.6577,2.9,2005,11,9,15,15,25.84,0,-2.9
1.04,-112.2527,38.6795,2.9,2005,11,16,23,20,40.02,0,-2.9
1.08,-112.2375,38.3045,2.9,2005,12,18,7,29,9,0,-2.9
1.11,-112.2343,38.3098,2.9,2005,12,25,4,31,2.24,0,-2.9
2.06,-111.6717,42.3417,2.9,2006,1,16,13,1,15.38,0,-2.9
1.83,-112.166,40.7437,2.9,2006,1,24,21,13,1.04,0,-2.9
1.62,-112.5857,37.8132,2.9,2006,4,6,2,18,17.13,0,-2.9
2.1,-111.4682,41.8503,2.9,2006,5,6,5,40,22.24,0,-2.9
0.45,-112.2102,38.6478,2.9,2006,5,19,9,11,50.51,0,-2.9
0.54,-112.4607,41.9668,2.9,2006,7,3,16,32,6.59,0,-2.9
1.1,-112.5625,41.9348,2.9,2006,7,8,18,1,11.59,0,-2.9
1.46,-111.3237,42.3128,2.9,2006,8,22,16,39,29.92,0,-2.9
1.22,-112.1117,38.7122,2.9,2006,9,18,2,28,19.74,0,-2.9
1.51,-111.4785,42.4142,2.9,2006,10,7,13,40,33.07,0,-2.9
1.15,-112.83,37.2453,2.9,2006,11,5,0,43,54.54,0,-2.9
0.97,-112.5223,42.0158,2.9,2006,12,17,9,4,18.66,0,-2.9
1.61,-111.9873,39.5947,2.9,2007,2,5,10,59,35.67,0,-2.9
0.77,-112.5347,42.019,2.9,2007,2,11,14,55,46.51,0,-2.9
0.89,-111.4372,40.759,2.9,2007,8,8,22,41,38.3,0,-2.9
2.18,-112.5345,37.565,2.9,2007,9,29,20,0,0.64,0,-2.9
1.61,-112.7807,38.2292,2.9,2007,12,9,19,16,22.48,0,-2.9
1.79,-112.9925,37.4363,2.9,2008,1,3,12,46,7.24,0,-2.9
1.83,-111.8938,39.9742,2.9,2008,4,21,8,39,33.68,0,-2.9
1.02,-111.8245,41.9935,2.9,2008,4,23,9,27,36.27,0,-2.9
1.27,-112.5098,37.7413,2.9,2008,5,30,11,49,51.86,0,-2.9
1.52,-112.2045,38.2342,2.9,2008,10,24,16,45,15.41,0,-2.9
0.56,-112.448,41.6087,2.9,2008,10,27,10,39,35.98,0,-2.9
0.16,-112.0578,41.7017,2.9,2008,11,16,2,14,11.15,0,-2.9
0.83,-111.5027,41.8838,2.9,2009,1,2,9,42,6.47,0,-2.9
0.58,-111.5078,41.8888,2.9,2009,1,2,10,0,27.35,0,-2.9
1.19,-111.526,39.1085,2.9,2009,2,21,7,23,45.85,0,-2.9
1.15,-112.1367,38.7277,2.9,2009,3,18,12,46,38.35,0,-2.9
1.22,-112.2988,42.1275,2.9,2009,3,31,11,21,34.76,0,-2.9
2.79,-110.4065,37.7067,2.9,2009,4,1,0,35,39.11,0,-2.9
0.84,-112.6025,41.8862,2.9,2009,6,5,21,7,30.04,0,-2.9
1.33,-112.819,38.1533,2.9,2009,6,21,22,14,17.61,0,-2.9
0.88,-112.223,38.5417,2.9,2009,8,3,4,53,2.77,0,-2.9
0.53,-112.7525,38.6042,2.9,2009,8,10,23,35,36.35,0,-2.9
1.01,-112.4515,42.0797,2.9,2009,11,10,8,15,42,0,-2.9
1.26,-112.6295,37.7493,2.9,2009,11,25,23,24,20.64,0,-2.9
1.59,-111.8923,37.1235,2.9,2010,5,24,13,33,31.94,0,-2.9
0.73,-112.5822,41.9815,2.9,2010,6,9,4,51,9.25,0,-2.9
0.53,-112.533,42.044,2.9,2010,6,12,1,54,45.07,0,-2.9
1.3,-111.917,38.9317,2.9,2010,8,21,23,21,7.33,0,-2.9
1.12,-112.0805,39.6962,2.9,2010,10,5,21,14,19.21,0,-2.9
1.73,-111.061,40.3723,3,2000,3,12,20,49,46.21,0,-3
1.47,-111.7935,39.5065,3,2000,3,25,21,42,9.57,0,-3
1.84,-112.6663,41.4177,3,2000,5,2,13,37,11.57,0,-3
1.97,-112.6605,41.4265,3,2000,5,3,21,4,13.68,0,-3
1.97,-112.6765,41.4183,3,2000,5,3,21,10,46.05,0,-3
1.6,-111.5595,41.0748,3,2000,5,22,20,31,37.9,0,-3
1.68,-112.234,38.3135,3,2000,5,22,23,34,3.18,0,-3
3.8,-108.8807,38.3012,3,2000,5,27,21,58,19,0,-3
1.03,-112.5958,38.5853,3,2000,7,4,15,44,20.07,0,-3
1.13,-112.2498,38.3132,3,2000,7,24,15,25,24.35,0,-3
1.77,-111.6877,39.5752,3,2000,8,4,3,0,43.86,0,-3
0.95,-112.1862,38.2995,3,2000,11,15,15,21,40.5,0,-3
1.28,-112.2395,38.3117,3,2000,12,12,8,42,46.36,0,-3
1.51,-111.5117,39.0302,3,2001,1,25,10,53,30.68,0,-3
1.42,-112.9667,38.4155,3,2001,2,16,14,47,19.48,0,-3
2.15,-112.4177,38.326,3,2001,2,21,20,14,49.71,0,-3
0.84,-112.3855,38.2713,3,2001,6,1,5,51,31.63,0,-3
1.49,-112.4135,37.7212,3,2001,6,20,9,44,12.4,0,-3
1.23,-111.8573,39.5647,3,2001,6,29,1,40,33,0,-3
4.3,-111.5523,38.739,3,2001,7,19,20,15,33.82,0,-3
0.88,-112.4557,38.5392,3,2001,8,7,22,16,44.58,0,-3
1.57,-113.1243,37.7878,3,2001,8,14,3,12,49.49,0,-3
1.73,-113.023,37.7973,3,2001,10,3,19,26,55.08,0,-3
1.22,-112.4557,38.5373,3,2001,11,21,20,53,44.79,0,-3
1.11,-112.4482,38.5672,3,2001,12,4,8,13,50.84,0,-3
-0.36,-111.5867,40.6277,3,2002,6,7,12,51,46.77,0,-3
0.91,-111.4695,40.785,3,2002,6,22,15,46,13.27,0,-3
2.19,-112.461,38.4632,3,2002,6,28,20,19,36.34,0,-3
0.95,-111.9118,39.6245,3,2002,11,4,1,6,12.54,0,-3
1.15,-112.7087,41.3915,3,2002,11,8,20,32,21.81,0,-3
1.79,-111.6705,39.7625,3,2002,11,9,4,58,41.95,0,-3
1.42,-111.6792,39.7637,3,2002,11,9,7,47,0.65,0,-3
0.62,-112.2005,42.2078,3,2002,11,17,9,44,36.36,0,-3
1.63,-112.9552,37.8337,3,2002,12,3,21,7,26.4,0,-3
2,-111.8968,39.3322,3,2003,1,4,10,3,46.9,0,-3
1.13,-112.2337,38.3335,3,2003,1,29,22,53,39,0,-3
0.73,-112.2048,41.8482,3,2003,2,2,4,1,52.67,0,-3
0.95,-112.5813,41.4612,3,2003,2,21,21,38,33.51,0,-3
0.89,-112.3142,42.245,3,2003,2,28,3,38,33.75,0,-3
1.46,-111.3185,40.0977,3,2003,5,1,18,54,0.65,0,-3
2.39,-110.104,38.4387,3,2003,7,18,10,49,30.95,0,-3
1.11,-112.8375,41.497,3,2003,9,14,3,33,0.66,0,-3
0.84,-111.3135,40.2982,3,2003,9,17,22,13,1.25,0,-3
0.55,-111.409,40.6375,3,2003,10,22,22,20,12.93,0,-3
0.98,-112.6433,41.4532,3,2003,11,1,8,48,18.02,0,-3
2.95,-112.4992,38.4552,3,2003,11,30,19,25,53.89,0,-3
0.83,-112.4962,38.4458,3,2003,12,4,4,56,34.64,0,-3
0.78,-112.428,41.5573,3,2003,12,20,13,24,16.11,0,-3
0.78,-112.4312,41.559,3,2003,12,20,14,41,13.87,0,-3
2.15,-112.4208,41.552,3,2003,12,20,18,3,57.65,0,-3
1.15,-111.9143,38.9822,3,2003,12,25,13,42,30.45,0,-3
3.14,-111.9345,38.9912,3,2003,12,26,0,33,6.15,0,-3
1.04,-111.938,38.9883,3,2003,12,26,1,13,9.21,0,-3
2.35,-111.9423,39.6435,3,2003,12,27,0,42,19.31,0,-3
-9.99,-111.958,39.6442,3,2003,12,27,0,43,6,0,-3
1.14,-111.9468,39.6395,3,2003,12,27,0,54,15.08,0,-3
1.35,-111.9417,39.6548,3,2003,12,27,1,8,28.49,0,-3
1.64,-111.9495,39.6495,3,2003,12,27,1,15,51.41,0,-3
1.28,-111.9437,39.6467,3,2003,12,27,1,18,45.35,0,-3
1.48,-111.941,39.6513,3,2003,12,27,5,14,42.76,0,-3
1.28,-111.5512,41.8588,3,2004,1,2,9,51,47.18,0,-3
0.55,-112.0495,41.801,3,2004,1,8,13,55,0.33,0,-3
0.51,-112.462,41.5657,3,2004,2,23,7,49,0.01,0,-3
0.68,-112.636,38.5788,3,2004,3,1,10,31,30.17,0,-3
0.64,-112.4955,38.4433,3,2004,3,1,15,33,34.19,0,-3
1.43,-111.9457,39.6532,3,2004,3,10,1,19,52.03,0,-3
1.55,-111.931,39.6645,3,2004,3,13,9,37,18.22,0,-3
1.56,-111.9185,39.669,3,2004,3,13,13,48,47.97,0,-3
1.38,-111.922,39.6672,3,2004,3,14,15,23,2.13,0,-3
1.82,-111.9432,39.6585,3,2004,3,18,15,3,49.59,0,-3
1.5,-111.933,39.6667,3,2004,3,18,15,14,42.81,0,-3
1.68,-111.9357,39.6583,3,2004,3,18,15,27,58.18,0,-3
1.54,-111.9185,39.6583,3,2004,3,18,16,24,38.74,0,-3
1.37,-111.9113,39.6702,3,2004,3,18,20,41,58.04,0,-3
1.86,-111.9255,39.6693,3,2004,3,18,21,14,49.01,0,-3
1.72,-111.9193,39.6708,3,2004,3,18,21,33,10.41,0,-3
1.82,-111.9442,39.653,3,2004,3,18,21,51,34.22,0,-3
1.66,-111.9275,39.6658,3,2004,3,19,0,33,56.02,0,-3
1.22,-111.9113,39.6733,3,2004,3,19,0,48,57.39,0,-3
1.59,-111.9325,39.6697,3,2004,3,19,2,18,49.86,0,-3
2.15,-111.9227,39.667,3,2004,3,19,10,51,54.93,0,-3
1.49,-111.9192,39.673,3,2004,3,19,12,1,37.48,0,-3
1.6,-111.9308,39.6673,3,2004,3,19,14,45,39.17,0,-3
1.23,-111.9117,39.6722,3,2004,3,19,15,54,1.99,0,-3
1.46,-111.9252,39.6738,3,2004,3,19,16,56,38.85,0,-3
1.76,-111.9318,39.6662,3,2004,3,19,17,49,39.62,0,-3
1.58,-111.9317,39.6735,3,2004,3,19,20,46,47.69,0,-3
1.65,-111.9237,39.658,3,2004,3,20,2,46,28.8,0,-3
1.67,-111.9183,39.6698,3,2004,3,20,2,57,47.62,0,-3
1.36,-111.9285,39.6737,3,2004,3,20,22,35,4.9,0,-3
1.34,-111.9095,39.679,3,2004,4,1,9,12,31.36,0,-3
1.95,-112.2657,40.4903,3,2004,5,5,22,19,18.93,0,-3
0.9,-112.337,38.232,3,2004,5,9,11,1,47.68,0,-3
0.55,-112.2185,41.5755,3,2004,5,11,16,11,56.35,0,-3
0.89,-112.658,41.8178,3,2004,5,25,11,49,9.38,0,-3
0.63,-112.4557,38.5398,3,2004,7,29,23,9,58.53,0,-3
1.72,-111.8967,39.3482,3,2004,9,8,3,33,56.49,0,-3
1,-111.8843,39.3713,3,2004,9,11,7,14,24.37,0,-3
2.28,-112.8203,41.6978,3,2004,9,13,4,1,50.94,0,-3
0.97,-112.2245,38.7105,3,2004,9,23,16,38,23.26,0,-3
1.06,-112.6662,41.8072,3,2004,10,8,18,13,10.68,0,-3
1.78,-113.1193,37.7733,3,2004,12,19,0,11,41.29,0,-3
1.47,-113.1045,37.7775,3,2004,12,19,3,10,47.16,0,-3
0.47,-112.4205,42.0013,3,2005,2,13,15,4,21.95,0,-3
1.83,-112.0325,39.5963,3,2005,3,9,7,6,16.7,0,-3
1.73,-112.4663,39.5402,3,2005,7,6,22,36,27.04,0,-3
1.62,-111.8312,39.7405,3,2005,8,9,7,51,20.99,0,-3
1.97,-112.4467,41.4735,3,2005,8,15,3,10,59.31,0,-3
1.16,-112.1352,38.7312,3,2005,8,28,14,0,53.84,0,-3
1.4,-112.6417,38.6057,3,2005,9,9,4,22,53.78,0,-3
0.75,-112.4292,41.5303,3,2005,10,2,0,0,11.87,0,-3
1.15,-111.9533,39.6568,3,2005,11,9,15,2,10.64,0,-3
3.23,-111.4932,39.4853,3,2005,11,15,1,17,6.47,0,-3
0.41,-112.3403,41.832,3,2005,11,19,13,30,4.95,0,-3
0.57,-112.4395,41.5505,3,2005,12,15,13,27,16.63,0,-3
1.25,-112.2442,38.3047,3,2005,12,16,21,53,0.51,0,-3
1.58,-111.9237,39.3637,3,2005,12,24,14,45,52.65,0,-3
1.91,-112.231,38.3042,3,2006,1,7,10,1,21.03,0,-3
0.44,-112.4457,41.5622,3,2006,2,9,23,47,34.5,0,-3
1.26,-112.242,38.3998,3,2006,2,23,11,16,48.85,0,-3
1.53,-112.2005,38.2637,3,2006,4,21,12,40,29.58,0,-3
0.89,-112.3978,38.4592,3,2006,5,19,6,5,48.73,0,-3
0.95,-112.7415,41.3837,3,2006,5,22,10,25,29.61,0,-3
0.8,-112.0872,38.7763,3,2006,5,26,21,22,46.02,0,-3
0.87,-112.5555,41.9235,3,2006,6,14,19,28,30.09,0,-3
1.52,-111.5088,42.4302,3,2006,6,30,17,51,39.38,0,-3
1.57,-111.4837,42.423,3,2006,10,7,13,16,34.13,0,-3
1.4,-112.9587,37.7618,3,2006,12,15,12,39,38.85,0,-3
1.07,-113.1922,37.6865,3,2007,2,16,20,15,55.47,0,-3
1.21,-112.1313,38.6892,3,2007,2,17,15,26,27.25,0,-3
1.18,-111.6693,41.21,3,2007,4,25,6,34,37.89,0,-3
1.13,-113.1108,37.7578,3,2007,5,19,6,49,7.83,0,-3
1.41,-111.9373,39.3358,3,2007,5,22,3,22,52.42,0,-3
1.68,-111.9415,39.3338,3,2007,5,22,5,52,35.34,0,-3
1.55,-111.5105,41.864,3,2007,5,28,1,13,10.85,0,-3
1.3,-112.531,37.539,3,2007,7,4,9,30,53.5,0,-3
0.63,-112.4503,41.5595,3,2007,7,14,11,39,42.83,0,-3
0.86,-112.4403,41.5527,3,2007,7,14,15,8,43.4,0,-3
1.44,-112.028,39.5478,3,2007,7,23,21,31,31.54,0,-3
1.14,-112.308,37.515,3,2007,9,8,0,22,27.64,0,-3
1.59,-111.5352,42.388,3,2007,10,6,15,28,46.19,0,-3
2.32,-112.5528,37.55,3,2007,10,31,1,51,10.07,0,-3
1.45,-112.3893,37.7697,3,2008,3,12,19,5,57.56,0,-3
0.25,-112.2112,41.8122,3,2008,3,23,18,49,14.21,0,-3
1.13,-111.9482,39.3628,3,2008,4,22,21,56,57.1,0,-3
1.57,-111.9622,39.6033,3,2008,5,5,13,46,51.02,0,-3
0.89,-112.4323,41.8973,3,2008,5,7,18,55,5.29,0,-3
1.82,-111.0603,38.381,3,2008,5,20,9,45,1.32,0,-3
1.38,-112.3108,38.5447,3,2008,6,12,2,5,48.85,0,-3
0.73,-112.3107,37.521,3,2008,6,21,2,47,50.69,0,-3
0.8,-111.8193,41.9928,3,2008,6,29,23,39,23.64,0,-3
1.82,-112.1932,39.5488,3,2008,7,2,22,36,4.15,0,-3
0.97,-111.9465,39.3602,3,2008,7,10,0,0,20.76,0,-3
1.38,-112.482,37.7757,3,2008,7,22,21,57,5.93,0,-3
0.68,-111.3315,40.4727,3,2008,8,27,3,14,23.52,0,-3
2.27,-112.835,36.7825,3,2009,1,1,14,35,51.28,0,-3
1.44,-111.4833,41.8847,3,2009,1,2,0,15,3.84,0,-3
1.82,-113.5938,37.0878,3,2009,1,24,1,51,54.83,0,-3
1.28,-113.0225,37.6252,3,2009,4,25,11,40,0.71,0,-3
1.59,-112.3187,38.324,3,2009,6,15,6,39,14.26,0,-3
1.02,-112.8113,38.1375,3,2009,6,21,11,33,47.87,0,-3
1.22,-112.2243,38.8408,3,2009,7,7,9,9,3.41,0,-3
3.45,-110.7718,37.012,3,2009,7,13,3,40,37.95,0,-3
1.51,-111.79,41.945,3,2009,11,9,21,52,37.89,0,-3
0.86,-111.7525,41.6402,3,2009,12,11,11,52,26.96,0,-3
4.53,-111.0942,41.7033,3,2010,4,15,23,59,38.97,0,-3
2.19,-113.0102,37.8092,3,2010,4,21,16,32,6.17,0,-3
0.53,-112.189,41.3782,3,2010,4,25,13,14,29.45,0,-3
0.35,-112.5163,41.9688,3,2010,6,5,5,1,49.09,0,-3
1.37,-113.1408,37.453,3,2010,8,13,16,19,12.82,0,-3
3.14,-113.2263,37.6447,3,2010,8,18,12,51,43.79,0,-3
1.15,-112.9787,37.7975,3,2010,11,29,20,13,29.96,0,-3
1.21,-111.8082,41.9782,3,2010,12,1,23,23,56.03,0,-3
1.24,-112.3188,38.2252,3.1,2000,1,22,5,31,18.84,0,-3.1
1.32,-112.6613,38.5823,3.1,2000,3,7,6,46,26.78,0,-3.1
2.31,-111.9573,38.8802,3.1,2000,3,8,15,35,9.58,0,-3.1
2.42,-112.4348,38.7072,3.1,2000,3,24,1,24,50.79,0,-3.1
0.97,-111.8095,40.4122,3.1,2000,3,31,20,13,14.37,0,-3.1
1.84,-111.6477,39.0207,3.1,2000,6,11,6,11,36.28,0,-3.1
1.95,-111.4798,42.3917,3.1,2000,9,4,2,45,37.29,0,-3.1
2.19,-112.8767,41.4157,3.1,2000,10,18,22,52,24.02,0,-3.1
0.85,-112.4185,38.4808,3.1,2000,10,28,4,35,7.43,0,-3.1
2.1,-112.0438,38.7895,3.1,2000,11,8,20,46,34.79,0,-3.1
1.73,-112.0525,38.79,3.1,2000,11,8,20,50,40.91,0,-3.1
1.34,-112.5723,42.0095,3.1,2001,1,25,23,51,6.07,0,-3.1
1.72,-110.5208,39.2468,3.1,2001,6,26,5,26,59.89,0,-3.1
1.03,-112.256,38.477,3.1,2002,1,10,10,14,43.25,0,-3.1
1.19,-111.3818,39.9963,3.1,2002,2,19,5,41,21.5,0,-3.1
1.34,-112.4552,38.542,3.1,2002,3,5,0,32,2.36,0,-3.1
1.86,-111.5078,42.4143,3.1,2002,9,8,23,20,44.57,0,-3.1
1.65,-113.0085,37.8325,3.1,2002,10,14,10,43,45.43,0,-3.1
1.56,-112.5668,37.8003,3.1,2002,11,3,18,3,24.24,0,-3.1
1.37,-112.4618,38.5462,3.1,2002,11,5,23,13,27.49,0,-3.1
1.15,-111.9942,39.2912,3.1,2002,11,6,8,45,18.85,0,-3.1
1.81,-111.5218,38.8338,3.1,2002,11,8,1,27,56.17,0,-3.1
1.3,-111.5048,38.8055,3.1,2002,11,9,9,40,27.27,0,-3.1
1.29,-111.9778,39.5303,3.1,2002,11,12,2,8,2.97,0,-3.1
1.04,-111.9763,39.5263,3.1,2002,11,12,2,10,11.21,0,-3.1
1.32,-112.6517,41.6248,3.1,2002,11,20,6,32,48.35,0,-3.1
1.8,-112.9795,37.8292,3.1,2002,12,4,11,38,41.01,0,-3.1
2.83,-112.2122,41.8322,3.1,2003,2,2,7,14,31.22,0,-3.1
1.38,-112.1343,38.3275,3.1,2003,4,21,12,39,28.29,0,-3.1
1.06,-111.4473,40.7607,3.1,2003,6,12,23,35,1.14,0,-3.1
1.16,-112.1112,42.1855,3.1,2003,7,24,11,27,25.17,0,-3.1
3.09,-113.2885,37.6752,3.1,2003,8,3,5,16,35.65,0,-3.1
1.2,-112.4572,38.5323,3.1,2003,9,20,10,24,35.19,0,-3.1
1.22,-112.5005,38.4518,3.1,2003,11,28,16,48,0.36,0,-3.1
0.7,-112.4927,38.4563,3.1,2003,12,4,15,47,45.74,0,-3.1
1.32,-111.9315,38.9793,3.1,2003,12,25,6,42,18.36,0,-3.1
1.64,-111.9352,38.9912,3.1,2003,12,25,8,41,43.36,0,-3.1
0.5,-112.2277,41.5783,3.1,2003,12,29,1,0,33.86,0,-3.1
0.83,-112.2175,41.5765,3.1,2003,12,29,3,56,1.08,0,-3.1
0.93,-112.2168,41.5792,3.1,2003,12,30,18,57,15.82,0,-3.1
1.29,-111.413,39.5885,3.1,2004,3,15,22,5,50.4,0,-3.1
0.64,-112.527,41.9178,3.1,2004,4,26,3,8,52.28,0,-3.1
0.38,-112.3607,41.9068,3.1,2004,5,15,10,14,31.22,0,-3.1
0.94,-112.55,41.9862,3.1,2004,5,21,10,46,33.25,0,-3.1
1.38,-111.3715,40.3105,3.1,2004,9,8,14,8,52.39,0,-3.1
1.64,-113.1327,37.7583,3.1,2004,11,26,18,4,45.69,0,-3.1
0.2,-111.5907,40.6697,3.1,2005,2,21,22,45,41.18,0,-3.1
1.33,-113.1252,37.7603,3.1,2005,3,4,4,12,43.97,0,-3.1
1.15,-112.28,38.3647,3.1,2005,3,18,14,38,49.33,0,-3.1
0.47,-111.977,41.9695,3.1,2005,4,6,23,53,47.2,0,-3.1
3.23,-112.7135,38.5738,3.1,2005,7,20,21,42,21.42,0,-3.1
0.95,-112.1222,38.771,3.1,2005,7,31,4,52,8.9,0,-3.1
0.75,-112.1978,41.5652,3.1,2005,8,9,2,36,59.56,0,-3.1
1.77,-112.528,37.5193,3.1,2005,8,30,7,28,41.34,0,-3.1
1.59,-112.7043,39.8285,3.1,2005,10,14,20,40,47.55,0,-3.1
1.38,-112.706,39.8325,3.1,2005,10,15,5,55,34.58,0,-3.1
2.23,-111.4877,39.4855,3.1,2005,11,14,15,0,48.42,0,-3.1
0.98,-112.5722,41.9135,3.1,2006,3,29,1,30,49.02,0,-3.1
1.57,-112.5507,41.9122,3.1,2006,6,19,21,35,15.83,0,-3.1
2.75,-112.5423,41.9068,3.1,2006,6,27,8,18,8.21,0,-3.1
1.87,-113.2003,37.6968,3.1,2006,7,29,3,58,40.77,0,-3.1
0.91,-112.9732,41.563,3.1,2006,8,5,7,5,11.87,0,-3.1
1.16,-111.5047,42.4478,3.1,2006,10,28,18,34,26.51,0,-3.1
1.95,-113.4767,37.0968,3.1,2006,10,29,3,55,49.76,0,-3.1
0.52,-111.5228,41.8108,3.1,2007,7,4,10,42,9.95,0,-3.1
1.02,-112.5215,42.0285,3.1,2007,7,18,20,49,35.49,0,-3.1
2.22,-111.5085,42.4235,3.1,2007,9,11,22,18,32.85,0,-3.1
0.57,-112.0368,38.9345,3.1,2007,12,8,8,38,39.11,0,-3.1
1.03,-111.8237,41.989,3.1,2008,4,23,10,20,26.62,0,-3.1
1.51,-111.8602,39.3665,3.1,2008,5,4,16,4,14.78,0,-3.1
